song,t1,t2,rms,zcr,spectral_centroid,bandwidth,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,contains_violin,contains_vocal,contains_mridangam
187_Aaniraimekkani,3109050,3120075,0.06838486343622208,0.03579989346590909,2090.221642739626,2769.5270773157904,-272.44183349609375,150.49578857421875,-46.53605651855469,40.41745376586914,-13.900619506835938,8.152565002441406,-32.64710235595703,-16.3529109954834,-22.21802520751953,-13.071728706359863,-2.306797981262207,-13.203289985656738,-28.7366943359375,-28.457185745239258,-8.098101615905762,-10.318221092224121,-0.6339595317840576,3.7725555896759033,15.048371315002441,3.0908544063568115,1,1,1
187_Aaniraimekkani,3120075,3131100,0.06163167953491211,0.035356001420454544,1848.2186598305648,2439.364162129109,-295.3273620605469,162.39730834960938,-54.68190002441406,41.797332763671875,4.387707233428955,-1.917728066444397,-35.41331481933594,-15.033051490783691,-29.620502471923828,-13.013387680053711,-3.099741220474243,-25.04052734375,-30.192035675048828,-26.54084587097168,-9.563396453857422,-6.064104080200195,2.8581488132476807,0.007261861581355333,12.284808158874512,3.893544912338257,1,1,1
187_Aaniraimekkani,3131100,3142125,0.07652878761291504,0.03548916903409091,1852.6783423829313,2443.424738443268,-274.2467041015625,159.65089416503906,-55.05253601074219,42.38559341430664,1.3436070680618286,-3.627317190170288,-40.367130279541016,-9.397988319396973,-34.33866882324219,-20.987470626831055,-2.2263200283050537,-20.842647552490234,-21.337080001831055,-22.294883728027344,-7.559259414672852,-17.255359649658203,-19.300758361816406,-14.658172607421875,-5.164617538452148,-2.7907443046569824,1,1,1
187_Aaniraimekkani,3142125,3153150,0.06934957206249237,0.043656782670454544,1957.5814808804155,2313.8435558284923,-263.92547607421875,169.40585327148438,-67.98143005371094,21.51654052734375,-3.9540162086486816,-5.022147178649902,-32.451107025146484,-8.904412269592285,-36.4239501953125,-26.725309371948242,-7.288434982299805,-9.86225414276123,-15.313986778259277,-18.210739135742188,-3.384758949279785,-12.817493438720703,-3.5259573459625244,-14.206226348876953,-10.205243110656738,-7.638599872589111,1,1,1
187_Aaniraimekkani,3153150,3164175,0.04735766723752022,0.05490944602272727,2050.424664234176,2312.031216949214,-296.9114074707031,173.88961791992188,-69.27639770507812,19.96587562561035,-1.2795403003692627,-6.007650375366211,-26.89008331298828,9.357481002807617,-38.65712356567383,-37.682071685791016,-11.549798965454102,-4.4775896072387695,-5.708218097686768,-12.450641632080078,-11.50430965423584,-10.386000633239746,-3.403982639312744,-9.753032684326172,0.8558590412139893,-14.99434757232666,1,1,1
187_Aaniraimekkani,3164175,3175200,0.0456199087202549,0.04359019886363636,2106.1962358714504,2328.7904584971648,-310.0075378417969,161.3866424560547,-63.665950775146484,34.09423828125,22.168296813964844,6.1522536277771,-42.12747573852539,-4.212285995483398,-23.235271453857422,-35.203880310058594,-5.068545341491699,-17.14521598815918,-9.941823959350586,-8.454272270202637,-14.201053619384766,-5.677254676818848,0.42007797956466675,-3.3410422801971436,-8.5214204788208,-18.118019104003906,0,1,1
187_Aaniraimekkani,3175200,3186225,0.04259149357676506,0.05923739346590909,2131.9794090105106,2461.4621029878904,-338.4655456542969,146.14471435546875,-67.68819427490234,41.86231994628906,17.18985939025879,7.964288234710693,-21.170387268066406,1.7393040657043457,-38.14073181152344,-21.817834854125977,1.2741111516952515,-14.364160537719727,-20.121740341186523,-23.897855758666992,-6.020135402679443,-0.10996565967798233,7.270079135894775,0.8112606406211853,-10.65842342376709,-20.270666122436523,0,1,1
187_Aaniraimekkani,3186225,3197250,0.057090677320957184,0.03968394886363636,2114.940349682325,2399.3676133762715,-322.2665100097656,137.71751403808594,-75.36477661132812,43.66506576538086,16.23489761352539,3.2463414669036865,-13.764420509338379,-7.313731670379639,-33.33851623535156,-18.744951248168945,-1.995254635810852,-9.715372085571289,-21.96412467956543,-19.718645095825195,-4.367118835449219,-7.9179229736328125,2.2369699478149414,-1.9003353118896484,-11.478622436523438,-24.402690887451172,1,1,1
187_Aaniraimekkani,3197250,3208275,0.04293011873960495,0.025146484375,1546.8791103812364,2173.098636282865,-352.2068176269531,168.72019958496094,-50.14933776855469,39.87141418457031,19.615901947021484,-3.6536009311676025,-30.03699493408203,-19.41130828857422,-34.63142395019531,-15.835519790649414,-2.5943892002105713,-16.590545654296875,-13.782029151916504,-25.371192932128906,-10.522246360778809,-6.93251371383667,-11.2403564453125,-9.978778839111328,-3.0955214500427246,-1.5268645286560059,1,1,1
187_Aaniraimekkani,3208275,3219300,0.04796893522143364,0.021395596590909092,1374.1195765140137,2002.9258666152984,-363.5451965332031,171.01495361328125,-43.11913299560547,47.299072265625,24.651233673095703,-8.280740737915039,-36.56558609008789,-23.57489776611328,-37.43899154663086,-18.54532241821289,1.376550316810608,-14.945727348327637,-13.357009887695312,-18.908954620361328,-12.623156547546387,-12.879178047180176,-19.336748123168945,-8.69081974029541,4.435938358306885,0.3876813054084778,1,1,1
187_Aaniraimekkani,3219300,3230325,0.04577188193798065,0.020618785511363636,1403.1859303706754,2069.533349916575,-366.4124755859375,170.77320861816406,-41.54771041870117,44.604522705078125,26.882801055908203,-13.775153160095215,-27.346351623535156,-19.27674102783203,-32.89094924926758,-15.21988582611084,4.846601486206055,-9.426055908203125,-16.658939361572266,-19.708351135253906,-16.41879653930664,-15.159958839416504,-17.113405227661133,-6.8614888191223145,2.08526611328125,-5.42820930480957,1,0,1
187_Aaniraimekkani,3230325,3241350,0.04184630885720253,0.03260387073863636,1749.8379985261154,2092.513495720677,-343.9959716796875,172.0373077392578,-61.2021369934082,27.244102478027344,21.261816024780273,-15.972415924072266,-21.49610710144043,-15.396729469299316,-17.76740837097168,-13.294827461242676,-8.114622116088867,-17.577669143676758,-16.86395835876465,-9.604741096496582,-3.458709955215454,-3.6480743885040283,-7.182837009429932,-7.6522536277771,-0.7459207773208618,-5.851499557495117,1,0,1
187_Aaniraimekkani,3241350,3252375,0.020807813853025436,0.056218927556818184,2045.3861109301047,2232.681306637446,-373.8732604980469,171.30430603027344,-71.34393310546875,34.94784164428711,7.150323867797852,-10.525802612304688,-35.06405258178711,-10.333066940307617,-27.574674606323242,-5.450749397277832,-7.267703533172607,-12.656182289123535,-1.849404215812683,-7.832303047180176,-8.630257606506348,-1.6900337934494019,-3.52390193939209,-11.116942405700684,3.364915370941162,3.367180109024048,1,0,0
187_Aaniraimekkani,3252375,3263400,0.013645131140947342,0.04942737926136364,2217.053733043325,2500.0505832399253,-381.5439758300781,168.1306915283203,-69.11956787109375,32.35233688354492,-2.4841203689575195,4.2821831703186035,-34.16600036621094,-10.189630508422852,-30.304534912109375,-22.301286697387695,-4.135810852050781,-7.101682662963867,-5.123392105102539,-1.4375165700912476,-8.042433738708496,0.1328117847442627,9.698662757873535,-5.679686546325684,3.861358880996704,-0.9966831803321838,0,0,0
187_Aaniraimekkani,3263400,3274425,0.014302331954240799,0.04525479403409091,2189.3959744975723,2592.497855971772,-385.03515625,172.0680389404297,-66.11359405517578,35.812896728515625,-21.77757453918457,6.792564868927002,-33.74465560913086,-3.872609853744507,-25.98950958251953,-19.88304328918457,-18.094816207885742,-1.8363537788391113,-3.3894174098968506,-0.8981945514678955,-1.1519851684570312,-7.928244113922119,6.975427627563477,-0.42781534790992737,4.0222344398498535,-5.976456165313721,0,0,0
187_Aaniraimekkani,3274425,3285450,0.07709623128175735,0.044011896306818184,2125.069441408807,2538.5458374477967,-305.60546875,135.08981323242188,-56.934715270996094,27.853845596313477,4.609463214874268,-0.3629114031791687,-36.61812973022461,-17.25742530822754,-18.69116973876953,-20.142728805541992,-16.869800567626953,-22.935768127441406,-1.9970479011535645,-3.873851776123047,-9.130814552307129,-9.245203971862793,-4.1560959815979,-5.74177360534668,10.57535457611084,10.656139373779297,0,1,1
187_Aaniraimekkani,3285450,3296475,0.06911399960517883,0.028941761363636364,1902.8103939058353,2398.740508477466,-325.9501647949219,139.9680938720703,-60.44827651977539,31.384483337402344,-5.864407062530518,-4.100637435913086,-26.47631072998047,-11.058290481567383,-29.435718536376953,-22.75189208984375,-10.06286334991455,-23.39818000793457,-4.700073719024658,-6.8844380378723145,-7.338796615600586,-6.620141983032227,-5.511773109436035,-5.980737686157227,8.425642967224121,17.105876922607422,0,1,1
187_Aaniraimekkani,3296475,3307500,0.0725032165646553,0.030051491477272728,1792.9157351449205,2395.061257345416,-321.0405578613281,139.29666137695312,-61.008949279785156,27.415510177612305,-12.628670692443848,-0.49710017442703247,-27.642499923706055,-2.070019483566284,-28.98065185546875,-28.225563049316406,-5.7709832191467285,-15.604376792907715,-9.370292663574219,-0.5272958278656006,-11.257427215576172,-21.013059616088867,-1.9214907884597778,-4.23441743850708,8.320090293884277,11.309548377990723,0,1,1
187_Aaniraimekkani,3307500,3318525,0.059454094618558884,0.04066051136363636,2009.9841393403126,2492.6991230800177,-327.2987060546875,134.8731689453125,-61.210205078125,31.187286376953125,2.446507453918457,2.0243871212005615,-35.68162536621094,-15.993488311767578,-24.694826126098633,-16.87180519104004,-8.173916816711426,-14.287628173828125,-8.182683944702148,-13.300280570983887,-8.58397388458252,-8.101611137390137,0.02783450298011303,-6.156326770782471,3.8353357315063477,11.395394325256348,1,1,1
187_Aaniraimekkani,3318525,3329550,0.02122172899544239,0.057328657670454544,2056.2954712067776,2262.8885523870426,-373.9243469238281,165.23533630371094,-68.70443725585938,21.2078800201416,6.116748332977295,-4.673558712005615,-33.54328918457031,-5.591575622558594,-15.584589004516602,-7.680859088897705,-15.365548133850098,-9.182318687438965,-1.5418486595153809,-11.237946510314941,-8.778166770935059,-3.169896125793457,3.458937168121338,-3.0656349658966064,2.8766822814941406,-3.5547523498535156,0,1,0
187_Aaniraimekkani,3329550,3340575,0.02036912739276886,0.06458629261363637,2276.7885753765518,2297.3776040278653,-386.05938720703125,151.19737243652344,-91.16285705566406,22.55311393737793,1.6340900659561157,3.0687248706817627,-35.605533599853516,2.0450925827026367,-13.564825057983398,1.9957079887390137,-15.837158203125,-1.6014529466629028,1.1017919778823853,-12.313297271728516,-11.13851261138916,-8.245687484741211,-0.714576780796051,-5.006978511810303,7.879693508148193,0.5579885244369507,1,0,0
187_Aaniraimekkani,3340575,3351600,0.019846715033054352,0.05726207386363636,2250.8905172612826,2406.34684380806,-359.181640625,164.72422790527344,-77.29113006591797,21.63640785217285,-10.663369178771973,4.063165187835693,-32.08869934082031,-6.7247819900512695,-14.721185684204102,-4.797386169433594,-18.046152114868164,-12.01928997039795,-7.011634349822998,-11.613265037536621,-4.846236228942871,-2.363330841064453,-0.8286221027374268,-7.8851776123046875,5.043830394744873,-1.7008368968963623,1,0,0
187_Aaniraimekkani,3351600,3362625,0.0599546916782856,0.03622159090909091,1923.253502299528,2300.146296327084,-306.4190979003906,163.33583068847656,-60.748390197753906,29.708473205566406,0.8022884130477905,-8.939845085144043,-27.611730575561523,-14.370473861694336,-8.527139663696289,-25.433927536010742,-16.04062843322754,-7.102614879608154,-16.291669845581055,-9.858667373657227,-10.330918312072754,-15.0989351272583,-7.656692028045654,-11.304149627685547,0.4052136242389679,-11.654589653015137,1,1,1
187_Aaniraimekkani,3362625,3373650,0.07183966040611267,0.03444602272727273,1929.963245272357,2094.285983612698,-293.1238708496094,165.90542602539062,-76.78619384765625,38.7076416015625,11.386414527893066,-2.844815969467163,-26.79107093811035,-19.938217163085938,-18.092329025268555,-44.210716247558594,-3.7882392406463623,1.6682037115097046,-12.571435928344727,-6.933516979217529,-14.951953887939453,-20.813535690307617,-13.285684585571289,-10.844627380371094,-12.912750244140625,-8.155657768249512,1,1,1
187_Aaniraimekkani,3373650,3384675,0.03995511680841446,0.043767755681818184,1942.216824503269,2173.7929469288088,-331.36273193359375,165.83665466308594,-63.513099670410156,32.38140869140625,8.163483619689941,-2.8531267642974854,-22.14349365234375,-14.329889297485352,-14.430724143981934,-25.665325164794922,-8.657479286193848,-9.017083168029785,-9.38170051574707,-4.862850189208984,-11.413294792175293,-15.607501029968262,-9.39913558959961,-18.19660186767578,-13.914200782775879,-2.1517481803894043,1,1,1
187_Aaniraimekkani,3384675,3395700,0.07588540762662888,0.05246803977272727,2082.52017186485,2352.654690417761,-288.0758972167969,139.93724060058594,-74.35924530029297,25.04584503173828,-4.601188659667969,0.04620296135544777,-39.853092193603516,-12.864052772521973,-24.165491104125977,-15.651693344116211,-9.825641632080078,-14.602087020874023,-3.484407901763916,-20.300025939941406,-11.374032020568848,-5.688938140869141,-6.6393890380859375,-16.73744773864746,-5.743103504180908,1.4845077991485596,1,1,1
187_Aaniraimekkani,3395700,3406725,0.08181797713041306,0.04385653409090909,2210.6332309211207,2353.980826926312,-288.9057922363281,129.47430419921875,-75.24481964111328,34.38785934448242,5.094740390777588,-9.4052734375,-40.718868255615234,-14.72970199584961,-18.764978408813477,-13.646142959594727,-19.78534698486328,-24.360694885253906,-1.5978851318359375,-13.331185340881348,-8.542731285095215,-10.056634902954102,-1.8281208276748657,-6.5633745193481445,-0.19451099634170532,11.355632781982422,1,1,1
187_Aaniraimekkani,3406725,3417750,0.07558657974004745,0.051091974431818184,2061.5997327413666,2264.25836997388,-290.3692932128906,143.9957275390625,-70.69975280761719,19.666837692260742,1.8873292207717896,-2.9489951133728027,-32.70916748046875,-13.691976547241211,-20.00012969970703,-19.216432571411133,-14.213822364807129,-22.77117919921875,-10.481480598449707,-10.35556697845459,-7.570187091827393,-8.504729270935059,-2.527594566345215,-7.007203578948975,-0.9020982384681702,10.249909400939941,1,1,1
187_Aaniraimekkani,3417750,3428775,0.0726705864071846,0.03378018465909091,2030.4151634806724,2520.5357082677474,-299.3739929199219,138.7433319091797,-64.61068725585938,20.390575408935547,0.6968454122543335,2.2926948070526123,-36.01636505126953,-14.028456687927246,-25.88042449951172,-15.341140747070312,-12.502379417419434,-27.30120277404785,-6.27790641784668,-15.844939231872559,-10.325135231018066,-9.051704406738281,-7.391349792480469,-4.742523193359375,9.306178092956543,18.017112731933594,1,1,1
187_Aaniraimekkani,3428775,3439800,0.05694638565182686,0.031116832386363636,1851.5684065408911,2441.7409913560277,-331.0743103027344,145.3453826904297,-55.274776458740234,14.679238319396973,-0.5024002194404602,-0.10957106947898865,-33.83525085449219,-11.841986656188965,-28.465944290161133,-21.108009338378906,-9.085416793823242,-19.560871124267578,-8.01851749420166,-10.55850887298584,-9.361040115356445,-11.567359924316406,-4.23378849029541,-1.3908580541610718,8.519680976867676,18.157949447631836,0,1,1
187_Aaniraimekkani,3439800,3450825,0.06643252819776535,0.03575550426136364,1963.0265477206108,2370.6469038270548,-317.25653076171875,134.0613555908203,-70.60993194580078,35.96207046508789,-5.678190231323242,-1.8483647108078003,-42.05952072143555,-11.281768798828125,-24.527711868286133,-19.670621871948242,-6.677345275878906,-18.99293327331543,-10.495794296264648,-12.198022842407227,-9.450881958007812,-9.302947998046875,-3.2635583877563477,-14.055688858032227,1.8777813911437988,23.557126998901367,0,1,0
187_Aaniraimekkani,3450825,3461850,0.06310989707708359,0.047895951704545456,2001.0673550936508,2306.5609131004103,-316.549072265625,136.34552001953125,-78.17984008789062,40.49015426635742,-9.517659187316895,-0.9435276389122009,-41.75759506225586,-12.866387367248535,-21.191055297851562,-12.226659774780273,-5.029815196990967,-17.16924285888672,-12.960199356079102,-7.393936634063721,-10.640564918518066,-11.986985206604004,2.866753101348877,-20.606393814086914,0.014350674115121365,16.209901809692383,0,1,1
187_Aaniraimekkani,3461850,3472875,0.060401879251003265,0.034712357954545456,1879.6954038614285,2280.7465274079473,-333.3410339355469,138.32313537597656,-67.08539581298828,39.33327865600586,1.2387512922286987,-11.214014053344727,-41.33970260620117,-20.72783088684082,-21.762006759643555,-12.254752159118652,-13.11635684967041,-24.29986000061035,-7.639386177062988,-16.211824417114258,-16.72007179260254,-9.638899803161621,5.440211296081543,-3.356360673904419,2.854537010192871,13.643111228942871,0,1,1
187_Aaniraimekkani,3472875,3483900,0.05858619511127472,0.043989701704545456,2048.0550335901776,2424.004020426705,-330.6233825683594,131.4681854248047,-72.03363800048828,30.91753387451172,3.5447874069213867,-11.544794082641602,-33.19131088256836,-8.412650108337402,-24.159873962402344,-9.93637466430664,-5.380932807922363,-20.011146545410156,-3.9950385093688965,-14.433907508850098,-18.98712921142578,-11.390508651733398,4.191492557525635,-5.96687650680542,5.42559289932251,12.214107513427734,0,1,0
187_Aaniraimekkani,3483900,3494925,0.06687914580106735,0.03628817471590909,1981.7700694462403,2252.8777649353624,-307.5148620605469,142.62388610839844,-77.26367950439453,29.784116744995117,-11.854257583618164,-16.16397476196289,-31.0452880859375,-7.2984395027160645,-21.046104431152344,-16.204936981201172,-0.4894234836101532,-17.09687614440918,-12.225784301757812,-9.027957916259766,-16.55228042602539,-13.496618270874023,0.37409818172454834,-13.478992462158203,-5.878913879394531,8.15238094329834,0,1,1
187_Aaniraimekkani,3494925,3505950,0.085280641913414,0.05823863636363636,2127.0769055001338,2133.463361875191,-242.6013641357422,166.41261291503906,-95.80506134033203,3.746321201324463,-22.3177490234375,-18.377696990966797,-36.309234619140625,-17.131126403808594,-14.27667236328125,-10.306386947631836,-0.6984226107597351,-13.451043128967285,-12.724987030029297,-12.698486328125,-14.78688907623291,-11.918008804321289,-2.2313337326049805,-10.207439422607422,-14.601367950439453,-4.995486736297607,0,1,1
187_Aaniraimekkani,3505950,3516975,0.08355201780796051,0.051580255681818184,2120.588218080964,2114.160361445125,-236.8529815673828,161.36851501464844,-91.2081298828125,6.676470756530762,-25.80723762512207,-18.593965530395508,-40.704566955566406,-23.147014617919922,-6.998824596405029,-5.504196643829346,1.1798107624053955,-16.72283363342285,-11.914517402648926,-16.698387145996094,-9.573746681213379,-4.940537929534912,-2.1987147331237793,-6.333183765411377,-9.84177303314209,0.3041127920150757,1,1,1
187_Aaniraimekkani,3516975,3528000,0.0799589678645134,0.06489701704545454,2134.0363873971296,2099.3760743078496,-257.7054138183594,154.5772705078125,-91.84735107421875,17.534385681152344,-24.710416793823242,-13.144535064697266,-44.505245208740234,-19.72649574279785,-13.41421890258789,-9.461092948913574,2.114927291870117,-14.443438529968262,-20.352832794189453,-23.69567108154297,-9.017328262329102,-4.87229585647583,-4.306725025177002,-11.86639404296875,-8.300889015197754,7.860832691192627,0,1,1
187_Aaniraimekkani,3528000,3539025,0.06509722024202347,0.05373313210227273,2124.1270378856275,2275.0179023865567,-256.9875793457031,158.63758850097656,-82.6516342163086,10.324529647827148,-18.62106704711914,-6.657522678375244,-43.337825775146484,-20.773862838745117,-17.15387725830078,-6.500392436981201,0.7064951062202454,-3.872366428375244,-15.8012056350708,-19.874835968017578,-8.700711250305176,-3.1231043338775635,-3.947063446044922,-21.514751434326172,-5.749439239501953,-6.850891590118408,0,1,1
187_Aaniraimekkani,3539025,3550050,0.056994225829839706,0.05630770596590909,2049.3403446860407,2220.1352893051003,-279.5416259765625,167.3949737548828,-86.45758819580078,25.235929489135742,-22.97340965270996,6.302858352661133,-40.5034065246582,-29.14020538330078,-18.260604858398438,-11.531600952148438,-2.778801441192627,2.858659029006958,-6.221240520477295,-21.84010887145996,-23.60563850402832,-1.0413018465042114,-1.3978217840194702,-18.65135955810547,4.4431843757629395,-6.117591857910156,0,1,1
187_Aaniraimekkani,3550050,3561075,0.058739498257637024,0.058349609375,2174.991913514551,2276.624954336537,-268.147705078125,167.35609436035156,-93.53795623779297,19.85057258605957,-20.990402221679688,6.72943115234375,-47.987728118896484,-24.417552947998047,-19.257036209106445,-12.641988754272461,-2.4707677364349365,-0.7156329154968262,-12.24062728881836,-18.048839569091797,-17.421018600463867,-3.668966770172119,-1.031538963317871,-11.62271785736084,6.6412353515625,-9.302724838256836,0,1,1
187_Aaniraimekkani,3561075,3572100,0.056200992316007614,0.04671963778409091,1973.794188754946,2192.3888448564508,-284.4670715332031,168.1143798828125,-74.71700286865234,14.914083480834961,-0.8641586303710938,-2.126457452774048,-41.644981384277344,-29.827634811401367,-21.543703079223633,-17.17104148864746,-3.4851038455963135,-12.825979232788086,-10.001999855041504,-12.226508140563965,-15.924649238586426,-1.8820915222167969,-6.8424577713012695,-11.884098052978516,3.9096739292144775,-8.659728050231934,1,1,1
187_Aaniraimekkani,3572100,3583125,0.04472523182630539,0.05857155539772727,2030.136833611924,2167.005868921093,-296.1492004394531,176.1050567626953,-85.34062194824219,22.10365867614746,-8.506608009338379,-1.7568129301071167,-34.5748405456543,-18.74626350402832,-23.80516815185547,-17.60332679748535,-7.828017711639404,-8.073526382446289,-17.981924057006836,-15.131305694580078,-13.992392539978027,-9.649282455444336,-2.992871046066284,-7.408395290374756,1.5080673694610596,-7.815417766571045,1,1,1
187_Aaniraimekkani,3583125,3594150,0.03530501201748848,0.037642045454545456,1677.232376450305,1944.8738082391887,-362.7541198730469,180.14410400390625,-64.84691619873047,21.266056060791016,14.958316802978516,-18.379968643188477,-24.676240921020508,-15.049032211303711,-16.9794921875,-14.355704307556152,-11.099903106689453,-25.767230987548828,-19.467018127441406,-6.206286907196045,-3.1047699451446533,-5.493300914764404,-8.587485313415527,-3.865248203277588,4.535928249359131,-2.259500026702881,1,0,1
187_Aaniraimekkani,3594150,3605175,0.060489293187856674,0.022083629261363636,1517.9224051337044,2078.9001024383874,-349.0556335449219,164.06065368652344,-50.54557800292969,36.21529769897461,25.475988388061523,-17.180984497070312,-20.141010284423828,-19.92357635498047,-19.75031280517578,-14.827017784118652,-8.569705963134766,-22.480348587036133,-23.504308700561523,-9.314456939697266,-3.5820863246917725,-4.842118740081787,-13.572759628295898,-6.776912212371826,2.0341780185699463,-7.877976894378662,1,0,1
187_Aaniraimekkani,3605175,3616200,0.05277427285909653,0.022860440340909092,1643.9240840341627,2243.11873707749,-334.08087158203125,164.90623474121094,-51.374637603759766,22.764497756958008,12.422085762023926,-12.075976371765137,-25.440845489501953,-15.993584632873535,-15.218185424804688,-15.817736625671387,-11.29537296295166,-21.30717658996582,-21.20330047607422,-14.427326202392578,-5.94306755065918,-2.831559896469116,-5.7278289794921875,-6.316565036773682,-0.8934164047241211,-2.9737050533294678,1,0,1
187_Aaniraimekkani,3616200,3627225,0.05756724253296852,0.022594105113636364,1753.9337693620996,2331.856768500511,-329.4731140136719,156.38177490234375,-56.3274040222168,30.875581741333008,9.69627857208252,-4.525620937347412,-21.207134246826172,-14.2198486328125,-9.9948148727417,-19.358808517456055,-5.3388800621032715,-16.906156539916992,-19.88473892211914,-11.282721519470215,-11.938405990600586,-7.1447434425354,-5.793642997741699,-10.030045509338379,0.08546855300664902,-4.2757415771484375,1,0,1
187_Aaniraimekkani,3627225,3638250,0.04281078279018402,0.023326526988636364,1929.9709810147215,2448.781425772928,-339.8417663574219,158.21710205078125,-66.55724334716797,25.892784118652344,10.539182662963867,0.39013585448265076,-16.02212142944336,0.1453273892402649,-14.219350814819336,-16.494054794311523,-8.843912124633789,-16.998958587646484,-12.533703804016113,-10.734549522399902,-9.33115005493164,-12.829482078552246,-6.753567218780518,-7.921578884124756,-1.9803681373596191,-7.11918830871582,1,1,1
187_Aaniraimekkani,3638250,3649275,0.16313835978507996,0.07022372159090909,2539.736746752948,2581.1286344319997,-183.205810546875,131.22860717773438,-93.44634246826172,42.1519775390625,-35.54536056518555,3.0082221031188965,-28.006872177124023,-4.295988082885742,-10.175397872924805,-38.99331283569336,-5.864802360534668,-5.725061416625977,-3.1972315311431885,-12.264006614685059,-16.39148712158203,-8.196430206298828,-6.054867267608643,-0.22366227209568024,1.4781227111816406,-14.42687702178955,1,1,1
187_Aaniraimekkani,3649275,3660300,0.14478732645511627,0.05042613636363636,2242.9728684169695,2313.126478445748,-211.5685577392578,143.80117797851562,-93.44387817382812,34.033199310302734,-17.312335968017578,6.404566764831543,-29.05879020690918,-17.180023193359375,-13.800553321838379,-29.1182804107666,-8.536604881286621,-8.665902137756348,-10.505242347717285,-16.993972778320312,-20.645967483520508,-1.7644060850143433,-2.9190590381622314,-11.750289916992188,-7.582127571105957,-18.304750442504883,1,1,1
187_Aaniraimekkani,3660300,3671325,0.09041950106620789,0.047563032670454544,2012.6276405392384,2180.097196199758,-256.9073486328125,159.89596557617188,-81.8966064453125,25.39777183532715,8.015646934509277,-9.003763198852539,-33.623809814453125,-11.977941513061523,-32.8779296875,-12.796493530273438,-7.351147651672363,-9.956550598144531,-14.489228248596191,-11.784185409545898,-14.254973411560059,-9.652312278747559,1.9290149211883545,-15.635431289672852,-8.57467269897461,-21.11717987060547,1,1,1
187_Aaniraimekkani,3671325,3682350,0.10154961794614792,0.04807350852272727,2034.896920136627,2331.220182128367,-250.0277862548828,149.8859405517578,-75.80829620361328,36.339088439941406,-3.3791747093200684,-8.679828643798828,-29.441261291503906,-6.912123203277588,-26.828493118286133,-29.363481521606445,-8.175042152404785,-6.842657089233398,-12.71536922454834,-10.532959938049316,-12.947342872619629,-11.22164535522461,-9.013802528381348,-15.606281280517578,-0.21281519532203674,-23.271257400512695,1,1,1
187_Aaniraimekkani,3682350,3693375,0.11990749090909958,0.023037997159090908,1814.7477702675533,2269.4927873555457,-268.0446472167969,145.55958557128906,-61.10331726074219,45.917484283447266,6.597153186798096,-13.496856689453125,-14.450875282287598,-16.00794219970703,-39.58903884887695,-19.369155883789062,-2.410736083984375,-8.887284278869629,-16.745725631713867,-13.716317176818848,-11.869845390319824,-13.217583656311035,-2.8459091186523438,-14.030685424804688,-15.016608238220215,-20.569852828979492,1,1,1
187_Aaniraimekkani,3693375,3704400,0.1051751896739006,0.06536310369318182,2648.8305716986665,2662.188924203973,-222.06460571289062,129.18092346191406,-85.52156829833984,46.44858169555664,-16.616987228393555,-4.698868274688721,-28.035688400268555,-11.527446746826172,-20.95538330078125,-29.4959659576416,-0.598885178565979,-5.244331359863281,-11.239158630371094,-15.320226669311523,-16.023727416992188,0.31817805767059326,-1.7598971128463745,-8.743195533752441,-1.2604228258132935,-22.251609802246094,1,1,1
187_Aaniraimekkani,3704400,3715425,0.135159432888031,0.08334073153409091,2810.476890073936,2534.777060873624,-195.64918518066406,124.8132553100586,-112.40448760986328,46.23421859741211,-39.715396881103516,-5.143040180206299,-27.294963836669922,-8.817219734191895,-13.83328914642334,-37.399784088134766,-4.095918655395508,0.014804493635892868,-6.704531669616699,-16.53388786315918,-14.187394142150879,10.610461235046387,-4.528909206390381,2.4266164302825928,8.35953140258789,-16.649368286132812,1,1,1
187_Aaniraimekkani,3715425,3726450,0.13519978523254395,0.06605113636363637,2375.36954784921,2412.8548922896352,-220.16468811035156,139.4271697998047,-90.79022979736328,41.062721252441406,-16.125850677490234,-5.769028186798096,-18.38921356201172,-6.026283264160156,-16.513572692871094,-40.093177795410156,-9.04237174987793,-9.95927906036377,-13.642934799194336,-15.439270973205566,-19.24170684814453,-5.159167289733887,-10.945368766784668,-1.7865456342697144,-1.1422343254089355,-16.891218185424805,1,1,1
187_Aaniraimekkani,3726450,3737475,0.07780411839485168,0.038396661931818184,2255.074274736526,2636.87990998854,-277.2970886230469,138.06597900390625,-68.20010375976562,47.47360610961914,11.995580673217773,3.603088140487671,-32.92686080932617,-10.40018367767334,-19.453819274902344,-17.852170944213867,-12.734201431274414,-25.056482315063477,-17.265443801879883,-10.662155151367188,-10.147527694702148,-21.315889358520508,-8.18868637084961,-11.391449928283691,-4.373202323913574,-5.923779010772705,1,1,1
